apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Доступні нові {} версії для наступних додатків
DocType: GCalendar Account,Session Token,Токен сесії
DocType: Currency,Symbol,Символ
apps/frappe/frappe/model/base_document.py,Row #{0}:,Ряд # {0}:
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,Confirm Deletion of Data,Підтвердити видалення даних
apps/frappe/frappe/auth.py,Login not allowed at this time,Вхід не дозволяється у цей час
DocType: Data Migration Run,Current Mapping Action,Поточний дію карти
DocType: Dashboard Chart Source,Source Name,ім&#39;я джерела
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No email account associated with the User. Please add an account under User &gt; Email Inbox.,"Жоден обліковий запис електронної пошти не пов’язаний з Користувачем. Будь ласка, додайте обліковий запис у розділі Користувач&gt; Вхідні адреси електронної пошти."
DocType: Email Account,Email Sync Option,Електронна пошта синхронізації Варіант
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row No,Рядок №
DocType: Async Task,Runtime,Тривалість
DocType: Post,Is Pinned,Прикріплений
DocType: Contact Us Settings,Introduction,Введення
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Pin Globally,Прикріпити глобально
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Followed by,Слідом за
DocType: LDAP Settings,LDAP Email Field,LDAP Email Поле
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} List,{0} Список
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export {0} records,Експорт {0} записів
apps/frappe/frappe/desk/form/assign_to.py,Already in user's To Do list,Вже у списку To Do користувача
DocType: User Email,Enable Outgoing,Включити вихідні
DocType: Address,Fax,Факс
apps/frappe/frappe/config/customization.py,Custom Tags,призначені для користувача теги
apps/frappe/frappe/email/smtp.py,Email Account not setup. Please create a new Email Account from Setup &gt; Email &gt; Email Account,Не налаштовано обліковий запис електронної пошти. Створіть новий обліковий запис електронної пошти у меню Налаштування&gt; Електронна пошта&gt; Обліковий запис електронної пошти
DocType: Comment,Submitted,Проведено
DocType: Contact,Pulled from Google Contacts,Знято з контактів Google
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,In Valid Request,Невірний запит
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Compiled Successfully,Складено успішно
DocType: System Settings,Email Footer Address,E-mail адреса Підвал
apps/frappe/frappe/public/js/frappe/form/grid.js,Table updated,Таблиця оновлюється
DocType: Activity Log,Timeline DocType,терміни DocType
DocType: Success Action,Action Timeout (Seconds),Тайм-аут дії (секунди)
DocType: DocField,Text,Текст
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending,За замовчуванням Відправка
DocType: Workflow State,volume-off,Обсяг-офф
apps/frappe/frappe/public/js/frappe/form/templates/timeline_item.html,Liked by {0},В обране {0}
DocType: LDAP Settings,LDAP Security,Безпека LDAP
DocType: Footer Item,Footer Item,Footer Пункт
,Download Backups,Завантажити Резервні копії
DocType: Energy Point Log,Points,Очки
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1,Головна/Тестова Тека 1
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assign to me,Зв&#39;язати мене
DocType: DocField,Dynamic Link,Dynamic Link
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Press Alt Key to trigger additional shortcuts in Menu and Sidebar,"Натисніть клавішу Alt, щоб запустити додаткові ярлики в меню та бічній панелі"
DocType: List View Setting,List View Setting,Налаштування перегляду списку
apps/frappe/frappe/core/page/background_jobs/background_jobs_outer.html,Show failed jobs,Показувати не вдалося робочих місць
DocType: Event,Details,Подробиці
DocType: Property Setter,DocType or Field,DocType або поле
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You unfollowed this document,Ви скасували цей документ
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Primary Color,Основний колір
DocType: Communication,Soft-Bounced,Софт-Повернені
DocType: System Settings,"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page","Якщо цей параметр увімкнено, всі користувачі можуть ввійти з будь-якої IP-адреси за допомогою двох факторів Auth. Це також може бути встановлено лише для певних користувачів на Сторінках користувача"
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Seems Publishable Key or Secret Key is wrong !!!,"Здається, до опублікування Key або Секретний ключ не так !!!"
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Seems Publishable Key or Secret Key is wrong !!!,"Здається, до опублікування Key або Секретний ключ не так !!!"
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Quick Help for Setting Permissions,Швидка довідка з налаштування дозволів
