apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Quyidagi ilovalar uchun yangi {} versiyalar mavjud
apps/frappe/frappe/public/js/frappe/form/grid.js,Table updated,Jadval yangilandi
DocType: Activity Log,Timeline DocType,Timeline DocType
DocType: Success Action,Action Timeout (Seconds),Vaqt tugashi (soniya)
DocType: DocField,Text,Matn
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending,Standart yuborish
DocType: Workflow State,volume-off,ovozni o'chirish
apps/frappe/frappe/public/js/frappe/form/templates/timeline_item.html,Liked by {0},{0} tomonidan yoqdi
DocType: LDAP Settings,LDAP Security,LDAP xavfsizligi
DocType: Footer Item,Footer Item,Olmashlar elementi
,Download Backups,Zaxiralarni yuklab oling
DocType: Energy Point Log,Points,Ballar
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1,Bosh sahifa / Jildni tekshirish 1
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assign to me,Menga topshiring
DocType: DocField,Dynamic Link,Dynamic Link
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Press Alt Key to trigger additional shortcuts in Menu and Sidebar,Menyu va yon panelda qo'shimcha yorliqlarni ishga tushirish uchun Alt tugmachasini bosing
DocType: List View Setting,List View Setting,Ro'yxat ko'rinishini sozlash
apps/frappe/frappe/core/page/background_jobs/background_jobs_outer.html,Show failed jobs,Muvaffaqiyatsiz ishlarni ko'rsatish
DocType: Event,Details,Batafsil
DocType: Property Setter,DocType or Field,DocType yoki Field
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You unfollowed this document,Siz ushbu hujjatni bekor qildingiz
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Primary Color,Birlamchi rang
DocType: Communication,Soft-Bounced,Yumshoq tus oldi
DocType: System Settings,"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page","Agar yoqilsa, barcha foydalanuvchilar ikkita omildan foydalangan holda har qanday IP-manzildan kirishlari mumkin. Bu faqat foydalanuvchi sahifasida muayyan foydalanuvchi (lar) uchun o'rnatilishi mumkin"
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Seems Publishable Key or Secret Key is wrong !!!,Nashr etilgan kaliti yoki maxfiy kalit noto'g'ri deb o'ylaydi !!!
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Quick Help for Setting Permissions,Ruxsatlar o'rnatish uchun tez yordam
DocType: Tag Doc Category,Doctype to Assign Tags,Teglar tayinlash uchun doctype
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.js,Show Relapses,Relapslarni ko'rsating
apps/frappe/frappe/core/doctype/communication/communication.js,Email has been moved to trash,E-pochta zaxiraga o'tkazildi
DocType: Report,Report Builder,Report Builder
DocType: Async Task,Task Name,Vazifa nomi
DocType: Website Route Meta,Meta Tags,Meta Teglar
apps/frappe/frappe/app.py,"Your session has expired, please login again to continue.","Sizning seansingiz tugadi, davom etish uchun yana tizimga kiring."
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Invalid Subscription,Noto'g'ri obuna
DocType: Comment,Workflow,Ish oqimi
DocType: Website Settings,Welcome Message,Xush kelibsiz xabar
DocType: Webhook,Webhook Headers,Webhook to'plamlari
DocType: Workflow State,Upload,Yuklash
DocType: User Permission,Advanced Control,Murakkab boshqaruv
DocType: System Settings,Date Format,Sana formati
apps/frappe/frappe/website/doctype/blog_post/blog_post_list.js,Not Published,Nashr qilinmadi
apps/frappe/frappe/config/settings.py,"Actions for workflow (e.g. Approve, Cancel).","Ish yuritish uchun harakatlar (masalan, Tasdiqlash, Bekor qilish)."
DocType: Data Import,Skip rows with errors,Xatlardagi satrlarni o'tkazib yuborish
DocType: Workflow State,flag,bayroq
DocType: Web Page,Text Align,Matnni tekislang
apps/frappe/frappe/model/naming.py,Name cannot contain special characters like {0},Odatda {0} kabi maxsus belgilar mavjud emas
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Print Documents,Hujjatlarni chop eting
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Jump to field,Maydonga o'ting
DocType: Contact Us Settings,Forward To Email Address,E-pochta manziliga yo'naltirish
DocType: Contact Phone,Is Primary Phone,Bu asosiy telefon
apps/frappe/frappe/public/js/frappe/form/templates/timeline.html,Send an email to {0} to link it here.,Bu yerga bog'lash uchun {0} ga elektron pochta xabarini yuboring.
DocType: Auto Email Report,Weekdays,Hafta kunlari
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,{0} records will be exported,{0} yozuvlar eksport qilinadi
apps/frappe/frappe/core/doctype/doctype/doctype.py,Title field must be a valid fieldname,Sarlavha maydoni tegishli maydon nomi bo'lishi kerak
DocType: Post Comment,Post Comment,Fikr qoldiring
apps/frappe/frappe/config/core.py,Documents,Hujjatlar
apps/frappe/frappe/config/users_and_permissions.py,Activity Log by ,Faoliyat jurnali
DocType: Social Login Key,Custom Base URL,Custom Base URL
DocType: Email Flag Queue,Is Completed,Tugallangan
apps/frappe/frappe/website/doctype/web_form/web_form.js,Get Fields,Maydonlarni oling
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Edit Profile,Profilni tahrirlash
DocType: Kanban Board Column,Archived,Arxivlangan
DocType: Milestone Tracker,Document Type to Track,Kuzatiladigan hujjat turi
DocType: System Settings,Session Expiry in Hours e.g. 06:00,"Soatdagi amal qilish muddati, masalan soat 06:00"
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age>18",Bu maydon faqat bu erda ko'rsatilgan maydon nomiga qiymat yoki qoidalar haqiqiy (misollar) bo'lsa paydo bo'ladi: myfield eval: doc.myfield == 'Mening qiymatim' eval: doc.age> 18
DocType: Social Login Key,Office 365,Office 365
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Today,Bugun
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","Siz buni o'rnatganingizdan so'ng, foydalanuvchilar faqatgina link mavjud bo'lgan hujjatlarga (masalan, Blog Post) kirish imkoniyatiga ega bo'ladi (masalan, Blogger)."
DocType: Data Import Beta,Submit After Import,Import qilinganidan keyin yuborish
DocType: Error Log,Log of Scheduler Errors,Jadvaldagi xatolar ro'yxati
DocType: User,Bio,Bio
DocType: OAuth Client,App Client Secret,Ilova mijoz sirlari
apps/frappe/frappe/public/js/frappe/form/save.js,Submitting,Yuborish
apps/frappe/frappe/core/doctype/data_export/exporter.py,Parent is the name of the document to which the data will get added to.,Ota-ona ma'lumotlar kiritiladigan hujjatning nomi.
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not create folder in Google Drive - Error Code {0},Google Drive - Google Drive-da papka yaratib bo'lmadi - {0} xato kodi
DocType: DocType,UPPER CASE,Yuqori holat
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Custom HTML,Maxsus HTML
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Enter folder name,Jildning nomini kiriting
apps/frappe/frappe/contacts/doctype/address/address.py,No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,"Birlamchi manzil shabloni topilmadi. Iltimos, sozlash> Bosib chiqarish va markalash> Manzil shablonidan yangisini yarating."
apps/frappe/frappe/auth.py,Unknown User,Noma'lum foydalanuvchi
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Role,Rolni tanlang
DocType: Comment,Deleted,O'chirilgan
DocType: Workflow State,adjust,sozlang
DocType: Web Form,Sidebar Settings,Yon paneli sozlamalari
DocType: DocType,"If enabled, document views are tracked, this can happen multiple times","Agar yoqilgan bo‘lsa, hujjat ko‘rishlar kuzatiladi, bu bir necha bor sodir bo‘lishi mumkin"
DocType: Website Settings,Disable Customer Signup link in Login page,Kirish sahifasida xaridorni ro'yxatdan o'tkazish havolasini o'chirib qo'yish
apps/frappe/frappe/desk/report/todo/todo.py,Assigned To/Owner,Tayinlangan / Sohibi
DocType: Workflow State,arrow-left,o'q-chap
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export 1 record,1 yozuvni eksport qiling
DocType: Workflow State,fullscreen,to'liq ekran
DocType: Chat Token,Chat Token,Chat Token
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Create Chart,Grafik yarating
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,john@doe.com,john@doe.com
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Don't Import,Import qilmang
DocType: Web Page,Center,Markaziy
DocType: Notification,Value To Be Set,Qiymati belgilanadi
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Edit {0},{0} tahrirlash
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,First Level,Birinchi daraja
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,Biror hujjat va davlatni o'zgartirishga tayinlangan roli uchun ruxsat berilgan davlatlarni anglatadi.
DocType: Data Migration Connector,Database Name,Ma'lumotlar bazasi nomi
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Refresh Form,Yangilash formasini
DocType: DocField,Select,Tanlang
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,View Full Log,To'liq jurnalni ko'rish
DocType: Assignment Rule,"Simple Python Expression, Example: status == 'Open' and type == 'Bug'","Oddiy Python iborasi, masalan: status == 'Ochish' va == 'Bug' deb yozing."
apps/frappe/frappe/utils/csvutils.py,File not attached,Fayl biriktirilmagan
apps/frappe/frappe/public/js/frappe/dom.js,Connection lost. Some features might not work.,Aloqa yo'qoldi. Ba'zi xususiyatlar ishlamasligi mumkin.
apps/frappe/frappe/utils/password_strength.py,"Repeats like ""aaa"" are easy to guess",&quot;AAA&quot; kabi takrorlash oson
apps/frappe/frappe/public/js/frappe/chat.js,New Chat,Yangi chat
DocType: Top Bar Item,"If you set this, this Item will come in a drop-down under the selected parent.","Agar siz buni o'rnatgan bo'lsangiz, ushbu element tanlangan ota-onalar ostida ochiladi."
DocType: Print Format,Show Section Headings,Bo'lim sarlavhalarini ko'rsatish
DocType: Bulk Update,Limit,Limit
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Add a new section,Yangi bo'lim qo'shish
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Filtered Records,Filtrlangan yozuvlar
apps/frappe/frappe/www/printview.py,No template found at path: {0},Yo'lda hech shablon topilmadi: {0}
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Account,E-pochta hisob yo'q
DocType: Comment,Cancelled,Bekor qilindi
DocType: Chat Room,Avatar,Barcha e'lonlar
DocType: Blogger,Posts,Xabarlar
DocType: Social Login Key,Salesforce,Salesforce
DocType: DocType,Has Web View,Veb-versiyasi mavjud
apps/frappe/frappe/core/doctype/doctype/doctype.py,"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores","DocType ning nomi harf bilan boshlanishi kerak va u faqat harflardan, raqamlardan, bo'shliqlardan va pastki ostidan bo'lishi mumkin"
DocType: Dashboard,Dashboard Name,Dashboard nomi
apps/frappe/frappe/www/update-password.html,The password of your account has expired.,Hisobingizning paroli eskirgan.
DocType: Communication,Spam,Spam
DocType: Integration Request,Integration Request,Integratsiya so'rovi
apps/frappe/frappe/public/js/frappe/views/communication.js,Dear,Hurmatli
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Add Group,Guruh qo'shish
DocType: Address,Maharashtra,Maharashtra
DocType: Auto Repeat,Accounts User,Hisoblar foydalanuvchisi
DocType: Web Page,HTML for header section. Optional,Header bo'limi uchun HTML. Majburiy emas
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,This feature is brand new and still experimental,Bu xususiyat yangi va hali eksperimentaldir
apps/frappe/frappe/model/rename_doc.py,Maximum {0} rows allowed,Eng ko'p {0} qator ruxsat berilgan
DocType: Dashboard Chart Link,Chart,Grafika
DocType: Email Unsubscribe,Global Unsubscribe,Global obunani bekor qilish
apps/frappe/frappe/utils/password_strength.py,This is a very common password.,Bu juda keng tarqalgan parol.
apps/frappe/frappe/email/doctype/email_group/email_group.js,View,Ko'rish
DocType: Comment,Assigned,Belgilangan
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,<b>Google Drive Access-</b> ga avtorizatsiya qilish uchun <b>Google Drive-ga kirish-</b> ga ruxsat berish-ni bosing.
DocType: Print Format,Js,Js
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Print Format,Bosib chiqarish formatini tanlang
apps/frappe/frappe/utils/password_strength.py,Short keyboard patterns are easy to guess,Qisqa klaviatura naqshlari taxmin qilish oson
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Generate New Report,Yangi hisobot yaratish
DocType: Portal Settings,Portal Menu,Portal menyusi
apps/frappe/frappe/database/schema.py,Length of {0} should be between 1 and 1000,{0} uzunligi 1 va 1000 orasida bo'lishi kerak
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Search for anything,Hech narsa qidirish
DocType: Data Migration Connector,Hostname,Hostname
DocType: Data Migration Mapping,Condition Detail,Ahvol batafsil
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"For currency {0}, the minimum transaction amount should be {1}",Pul uchun {0} uchun eng kam bitim miqdori {1}
DocType: DocField,Print Hide,Chop etish uchun yashirish
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,To User,Foydalanuvchi uchun
apps/frappe/frappe/public/js/frappe/ui/messages.js,Enter Value,Qiymatni kiriting
DocType: Workflow State,tint,ranglar
DocType: DocField,In Preview,Ko'rib chiqishda
DocType: Webhook,JSON Request Body,JSON so'rovining tanasi
DocType: Web Page,Style,Uslub
DocType: Prepared Report,Report End Time,Hisobotni tugatish vaqti
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,e.g.:,Masalan:
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,{0} comments,{0} izoh
apps/frappe/frappe/public/js/frappe/desk.js,Version Updated,Versiya yangilandi
DocType: Customize Form Field,Label and Type,Yorliq va toifa
DocType: Workflow State,forward,oldinga
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} edited this {1},{0} bu {1}
DocType: Custom DocPerm,Submit,Yuboring
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,New Folder,Yangi papka
DocType: Email Account,Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account. ,Ushbu Hisobda ko'rsatilgan E-pochta manzilini ushbu hisob yordamida yuborilgan barcha elektron pochta xabarlari uchun Yuboruvchi sifatida foydalanadi.
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Toggle Charts,Grafiklarni almashtirish
DocType: Website Settings,Sub-domain provided by erpnext.com,Erpnext.com tomonidan taqdim etilgan pastki domen
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Setting up your system,Tizimingizni sozlash
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Descendants Of,Avlodlari
DocType: System Settings,dd-mm-yyyy,dd-mm-yyyy
apps/frappe/frappe/desk/query_report.py,Must have report permission to access this report.,Ushbu hisobotga kirish uchun hisobot ruxsatiga ega bo'lishi kerak.
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,Minimal parolni tanlang
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,Added,Qo'shilgan
DocType: Personal Data Download Request,Personal Data Download Request,Shaxsiy ma'lumotlarni yuklab olish so'rovi
DocType: DocField,Table MultiSelect,MultiSelect jadvali
apps/frappe/frappe/config/integrations.py,Google Calendar Integration.,Google Calendar Integration.
DocType: Auto Repeat,Half-yearly,Yarim yillik
apps/frappe/frappe/templates/emails/upcoming_events.html,Daily Event Digest is sent for Calendar Events where reminders are set.,Kundalik voqealar to'plami eslatmalar o'rnatilgan joyda Taqvim voqealari uchun yuboriladi.
