apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Đã có bản phát hành {} mới cho các ứng dụng sau
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Fieldtype cannot be changed from {0} to {1} in row {2},Fieldtype không thể thay đổi từ {0} đến {1} trong hàng {2}
apps/frappe/frappe/public/js/frappe/roles_editor.js,Role Permissions,Quyền hạn vai trò
DocType: Help Article,Intermediate,Trung gian
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,{0} changed {1} to {2},{0} đã thay đổi {1} thành {2}
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.py,Cancelled Document restored as Draft,Đã hủy Phục hồi Tài liệu dưới dạng Bản nháp
DocType: Data Migration Run,Start Time,Thời gian bắt đầu
apps/frappe/frappe/model/delete_doc.py,Cannot delete or cancel because {0} {1} is linked with {2} {3} {4},Không thể xóa hoặc hủy vì {0} {1} được liên kết với {2} {3} {4}
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Read,có thể đọc
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,{0} Chart,{0} Biểu đồ
DocType: Custom Role,Response,Phản hồi
DocType: DocField,Geolocation,Vị trí địa lý
DocType: Workflow,Emails will be sent with next possible workflow actions,Email sẽ được gửi với các hành động dòng công việc có thể tiếp theo
apps/frappe/frappe/public/js/frappe/form/workflow.js,Workflow will start after saving.,Quy trình làm việc sẽ bắt đầu sau khi lưu lại.
DocType: S3 Backup Settings,ap-northeast-1,ap-đông bắc-1
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Something went wrong during the token generation. Click on {0} to generate a new one.,Đã xảy ra lỗi trong quá trình tạo mã thông báo. Nhấp vào {0} để tạo một cái mới.
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Share,Có thể Chia sẻ
apps/frappe/frappe/email/smtp.py,Invalid recipient address,Địa chỉ người nhận không hợp lệ
DocType: Workflow State,step-forward,bước về phía trước
DocType: System Settings,Allow Login After Fail,Cho phép đăng nhập sau khi thất bại
DocType: Role Permission for Page and Report,Set Role For,Đặt Vai trò Đối với
DocType: GCalendar Account,The name that will appear in Google Calendar,Tên sẽ xuất hiện trong Lịch Google
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,Direct room with {0} already exists.,Phòng trực tiếp với {0} đã tồn tại.
apps/frappe/frappe/core/doctype/user/user.js,Refreshing...,Làm mới ...
DocType: Event,Starts on,Bắt đầu vào
DocType: System Settings,System Settings,Cài đặt hệ thống
DocType: GCalendar Settings,Google API Credentials,Thông tin xác thực API của Google
apps/frappe/frappe/public/js/frappe/desk.js,Session Start Failed,Bắt đầu phiên không thành công
apps/frappe/frappe/public/js/frappe/desk.js,Session Start Failed,Bắt đầu phiên không thành công
apps/frappe/frappe/email/queue.py,This email was sent to {0} and copied to {1},Email này được gửi tới {0} và sao chép vào {1}
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,submitted this document {0},đã gửi tài liệu này {0}
DocType: Workflow State,th,th
DocType: Social Login Key,Provider Name,Tên nhà cung cấp
apps/frappe/frappe/public/js/frappe/list/list_view.js,Create a new {0},Tạo một {0} mới
DocType: Contact,Google Contacts,Danh bạ Google
DocType: GCalendar Account,GCalendar Account,Tài khoản GCalendar
DocType: Email Rule,Is Spam,là Spam
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,Report {0},Báo cáo {0}
apps/frappe/frappe/desk/doctype/todo/todo_list.js,Open {0},Mở {0}
DocType: Data Import Beta,Import Warnings,Cảnh báo nhập khẩu
DocType: OAuth Client,Default Redirect URI,Mặc định Redirect URI
DocType: Auto Repeat,Recipients,Những Người nhận
DocType: System Settings,Choose authentication method to be used by all users,Chọn phương thức xác thực để sử dụng bởi tất cả người dùng
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Doctype required,Doctype yêu cầu
DocType: Workflow State,ok-sign,ok-dấu
apps/frappe/frappe/config/settings.py,Deleted Documents,hồ sơ đã xóa
apps/frappe/frappe/public/js/frappe/form/grid.js,The CSV format is case sensitive,Định dạng CSV phân biệt chữ hoa chữ thường
apps/frappe/frappe/desk/doctype/desktop_icon/desktop_icon.py,Desktop Icon already exists,biểu tượng màn hình chờ tồn tại sẵn
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Duplicate,Bản sao
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field {1} in row {2} cannot be hidden and mandatory without default,{0}: Trường {1} trong hàng {2} không thể bị ẩn và bắt buộc mà không có mặc định
DocType: Newsletter,Create and Send Newsletters,Tạo và Gửi Tin
apps/frappe/frappe/templates/includes/comments/comments.html,Thank you for your comment. It will be published after approval,Cảm ơn bình luận của bạn. Nó sẽ được công bố sau khi phê duyệt
DocType: Address,Andaman and Nicobar Islands,Quần đảo Andaman và Nicobar
DocType: Google Contacts,Pull from Google Contacts,Kéo từ Danh bạ Google
apps/frappe/frappe/email/doctype/notification/notification.py,Please specify which value field must be checked,Hãy xác định những lĩnh vực giá trị phải được kiểm tra
DocType: Event,Google Calendar Event ID,ID sự kiện lịch Google
apps/frappe/frappe/core/doctype/data_export/exporter.py,"""Parent"" signifies the parent table in which this row must be added","""Gốc"" biểu thị một bảng gốc nơi mà dãy này phải được thêm vào"
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Review Points: ,Điểm đánh giá:
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Shared With,Với chia sẻ
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Attach files / urls and add in table.,Đính kèm tệp / url và thêm vào bảng.
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Message not setup,Tin nhắn không được thiết lập
DocType: Help Category,Help Articles,Các điều khoản trợ giúp
apps/frappe/frappe/core/doctype/data_export/exporter.py,Type:,Loại:
apps/frappe/frappe/templates/pages/integrations/payment-failed.html,Your payment has failed.,Thanh toán của bạn đã không thành công.
DocType: Comment,Unshared,Không thể được chia sẻ
DocType: Address,Karnataka,Karnataka
apps/frappe/frappe/desk/moduleview.py,Module Not Found,Không tìm thấy mô-đun
apps/frappe/frappe/workflow/doctype/workflow_action/workflow_action.py,{0}: {1} is set to state {2},{0}: {1} được đặt thành trạng thái {2}
DocType: User,Location,Vị trí
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Move to Row Number,Di chuyển đến số hàng
,Permitted Documents For User,Tài liệu được phép Đối với tài
apps/frappe/frappe/core/doctype/docshare/docshare.py,"You need to have ""Share"" permission","Bạn cần phải có quyền cho phép ""chia sẻ """
DocType: Comment,Assignment Completed,phân Hoàn thành
apps/frappe/frappe/public/js/frappe/form/grid.js,Bulk Edit {0},Chỉnh sửa   hàng loạt {0}
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Download Report,Tải xuống báo cáo
apps/frappe/frappe/workflow/doctype/workflow/workflow_list.js,Not active,Không hoạt động
apps/frappe/frappe/desk/doctype/dashboard_chart_source/dashboard_chart_source.py,Only Administrator is allowed to create Dashboard Chart Sources,Chỉ quản trị viên mới được phép tạo Nguồn biểu đồ bảng điều khiển
DocType: About Us Settings,Settings for the About Us Page,Cài đặt cho các Giới thiệu Trang
apps/frappe/frappe/config/integrations.py,Stripe payment gateway settings,Cài đặt cổng thanh toán sọc
apps/frappe/frappe/config/integrations.py,Stripe payment gateway settings,Cài đặt cổng thanh toán sọc
apps/frappe/frappe/public/js/frappe/form/print.js,Print Sent to the printer!,In Gửi đến máy in!
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Energy Points,Điểm năng lượng
DocType: Email Account,e.g. pop.gmail.com / imap.gmail.com,ví dụ: pop.gmail.com / imap.gmail.com
DocType: User,Generate Keys,Tạo khóa
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,This will permanently remove your data.,Điều này sẽ xóa vĩnh viễn dữ liệu của bạn.
DocType: DocType,View Settings,Xem Cài đặt
DocType: Email Account,Outlook.com,Outlook.com
DocType: Webhook,Request Structure,Cấu trúc yêu cầu
DocType: Personal Data Deletion Request,Pending Verification,Đang chờ xác minh
DocType: Website Meta Tag,Website Meta Tag,Thẻ meta trang web
DocType: Email Account,"If non standard port (e.g. 587). If on Google Cloud, try port 2525.","Nếu cổng không chuẩn (ví dụ 587). Nếu trên Google Cloud, hãy thử cổng 2525."
apps/frappe/frappe/website/doctype/web_page/web_page.py,"Clearing end date, as it cannot be in the past for published pages.","Xóa ngày kết thúc, vì nó không thể trong quá khứ cho các trang đã xuất bản."
DocType: User,Send Me A Copy of Outgoing Emails,Gửi cho tôi một bản sao của email gửi đi
DocType: System Settings,Scheduler Last Event,Scheduler Event cuối
DocType: Website Settings,Add Google Analytics ID: eg. UA-89XXX57-1. Please search help on Google Analytics for more information.,Thêm Google Analytics ID: ví dụ. UA-89XXX57-1. Hãy tìm kiếm sự giúp đỡ về Google Analytics để biết thêm thông tin.
apps/frappe/frappe/utils/password.py,Password cannot be more than 100 characters long,Mật khẩu không thể dài hơn 100 ký tự
DocType: OAuth Client,App Client ID,App Client ID
DocType: Kanban Board,Kanban Board Name,Tên bảng Kanban
DocType: Notification Recipient,"Expression, Optional","Biểu hiện, Tùy chọn"
DocType: GSuite Settings,Copy and paste this code into and empty Code.gs in your project at script.google.com,sao chép và dán đoạn mã này vào và làm trống mã.gs trong dự án của bạn tại script.google.com
apps/frappe/frappe/email/queue.py,This email was sent to {0},Email này được gửi tới {0}
DocType: System Settings,Hide footer in auto email reports,Ẩn chân trang trong báo cáo email tự động
DocType: DocField,Remember Last Selected Value,Ghi giá trị được lựa chọn cuối
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,This document cannot be reverted,Tài liệu này không thể được hoàn nguyên
DocType: Email Account,Check this to pull emails from your mailbox,Kiểm tra này kéo email từ hộp thư của bạn
apps/frappe/frappe/integrations/doctype/google_settings/google_settings.js,click here,bấm vào đây
apps/frappe/frappe/model/document.py,Cannot edit cancelled document,Không thể chỉnh sửa tài liệu hủy
DocType: Transaction Log,Checksum Version,Phiên bản Checksum
DocType: User,Allow Modules,Cho phép mô-đun
DocType: Unhandled Email,Unhandled Email,Email chưa xử lý
DocType: Assignment Rule Day,Monday,Thứ Hai
apps/frappe/frappe/utils/password_strength.py,Make use of longer keyboard patterns,Sử dụng các mẫu bàn phím lâu dài hơn
apps/frappe/frappe/templates/includes/integrations/stripe_checkout.js,Processing...,Chế biến...
DocType: Data Import,Don't create new records,Không tạo hồ sơ mới
apps/frappe/frappe/utils/nestedset.py,Nested set error. Please contact the Administrator.,Lỗi bộ lồng nhau. Xin vui lòng liên hệ với Quản trị viên.
DocType: Workflow State,envelope,phong bì
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 2,Lựa chọn 2
apps/frappe/frappe/utils/print_format.py,Printing failed,Không in được
apps/frappe/frappe/www/update-password.html,New Password Required.,Mật khẩu mới được yêu cầu
apps/frappe/frappe/core/doctype/docshare/docshare.py,{0} shared this document with {1},{0} đã chia sẻ tài liệu này với {1}
DocType: Website Settings,Brand Image,Hình ảnh của nhãn hàng
DocType: Print Settings,A4,A4
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Google Calendar has been configured.,Lịch Google đã được định cấu hình.
apps/frappe/frappe/config/website.py,"Setup of top navigation bar, footer and logo.","Thiết lập các đầu thanh điều hướng, chân và logo."
DocType: Web Form Field,Max Value,Giá trị tối đa
apps/frappe/frappe/core/doctype/doctype/doctype.py,For {0} at level {1} in {2} in row {3},Cho {0} ở mức {1} trong {2} trong hàng {3}
DocType: Auto Repeat,Preview Message,Xem trước tin nhắn
DocType: User Social Login,User Social Login,User Social Login
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} criticized your work on {1} with {2} point,{0} đã chỉ trích công việc của bạn trên {1} với {2} điểm
DocType: Contact,All,Tất cả
DocType: Email Queue,Recipient,Người nhận
DocType: Communication,Has  Attachment,có tập tin đính kèm
DocType: Address,Sales User,Bán tài khoản
apps/frappe/frappe/config/settings.py,Drag and Drop tool to build and customize Print Formats.,Kéo và thả công cụ để xây dựng và tùy dạng Print.
apps/frappe/frappe/core/doctype/user/user.py,Temporarily Disabled,Tạm thời bị vô hiệu hóa
DocType: Address,Sikkim,Sikkim
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Set Chart,Đặt biểu đồ
