apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Rilis {} baru untuk aplikasi berikut tersedia
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Some columns might get cut off when printing to PDF. Try to keep number of columns under 10.,Beberapa kolom mungkin terpotong saat mencetak ke PDF. Usahakan agar jumlah kolom di bawah 10.
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not equals,Tidak sama dengan
DocType: Data Import Beta,Don't Send Emails,Jangan Kirim Email
DocType: Integration Request,Integration Request Service,Integrasi Permintaan Layanan
DocType: Access Log,Access Log,Log Akses
DocType: Website Script,Script to attach to all web pages.,Script untuk melampirkan semua halaman web.
DocType: Web Form,Allow Multiple,Izinkan Beberapa
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Assign,Menetapkan
DocType: Translation,PR sent,PR dikirim
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,Hanya Kirim Data yang Diperbarui pada X Jam Terakhir
DocType: Communication,Feedback,Umpan balik
apps/frappe/frappe/public/js/frappe/form/controls/base_control.js,Open Translation,Buka Terjemahan
apps/frappe/frappe/templates/emails/auto_repeat_fail.html,This email is autogenerated,Email ini otomatis terkirim
DocType: Workflow State,Icon will appear on the button,Icon akan muncul pada tombol
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click to Set Filters,Klik untuk Menetapkan Filter
DocType: Energy Point Log,Revert,Kembali
apps/frappe/frappe/public/js/frappe/socketio_client.js,Socketio is not connected. Cannot upload,Socketio tidak terhubung Tidak bisa diunggah
DocType: Website Settings,Website Settings,Pengaturan situs web
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Month,Bulan
DocType: Email Account,ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,Protip: Tambahkan <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> referensi dokumen untuk mengirim
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Only users involved in the document are listed,Hanya pengguna yang terlibat dalam dokumen yang terdaftar
DocType: DocField,Fetch From,Ambil Dari
apps/frappe/frappe/modules/utils.py,App not found,App tidak ditemukan
apps/frappe/frappe/core/doctype/communication/communication.py,Cannot create a {0} against a child document: {1},tidak dapat membuat {0} terhadap dokumen anak: {1}
DocType: Social Login Key,Social Login Key,Kunci Masuk Sosial
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options {1} must be the same as doctype name {2} for the field {3},{0}: Opsi {1} harus sama dengan nama doctype {2} untuk isian {3}
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Clear Cache and Reload,Bersihkan Cache dan Reload
DocType: Portal Settings,Custom Sidebar Menu,Kustom Sidebar menu
DocType: Workflow State,pencil,pensil
apps/frappe/frappe/config/desk.py,Chat messages and other notifications.,Pesan chat dan pemberitahuan lainnya.
apps/frappe/frappe/public/js/frappe/social/Home.vue,Social Home,Rumah Sosial
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Insert After cannot be set as {0},Masukkan Setelah tidak dapat ditetapkan sebagai {0}
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Share {0} with,Berbagi {0} dengan
apps/frappe/frappe/public/js/frappe/desk.js,Email Account setup please enter your password for: ,Pengaturan Akun Surel harap masukkan kata sandi Anda untuk:
DocType: Workflow State,hand-up,tangan-ke atas
DocType: Blog Settings,Writers Introduction,Penulis Pengantar
DocType: Address,Phone,Telepon
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Document Type or Role to start.,Pilih Document Type atau Peran untuk memulai.
DocType: Contact,Passive,Pasif
DocType: Auto Repeat,Accounts Manager,Pengelola Akun
apps/frappe/frappe/desk/form/assign_to.py,Assignment for {0} {1},Tugas untuk {0} {1}
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html,Your payment is cancelled.,Pembayaran anda dibatalkan
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Select File Type,Pilih File Type
apps/frappe/frappe/core/doctype/success_action/success_action.js,View All,Lihat semua
DocType: Help Article,Knowledge Base Editor,Knowledge Base Editor
apps/frappe/frappe/public/js/frappe/views/container.js,Page not found,Halaman tidak ditemukan
DocType: DocField,Precision,Ketelitian
DocType: Website Slideshow,Slideshow Items,Slideshow Items
apps/frappe/frappe/utils/password_strength.py,Try to avoid repeated words and characters,Cobalah untuk menghindari kata-kata berulang dan karakter
DocType: Workflow Action,Workflow State,Status Alur Kerja
apps/frappe/frappe/core/doctype/version/version_view.html,Rows Added,baris Ditambahkan
apps/frappe/frappe/www/list.py,My Account,Akun Saya
DocType: ToDo,Allocated To,Dialokasikan Ke
apps/frappe/frappe/templates/emails/password_reset.html,Please click on the following link to set your new password,Silahkan klik pada link berikut untuk mengatur password baru anda
DocType: Notification,Days After,Setelah hari
apps/frappe/frappe/public/js/frappe/form/print.js,QZ Tray Connection Active!,Koneksi Baki QZ Aktif!
DocType: Contact Us Settings,Settings for Contact Us Page,Pengaturan untuk Hubungi Kami Halaman
DocType: Print Settings,Enable Print Server,Aktifkan Server Cetak
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} weeks ago,{0} minggu yang lalu
DocType: Email Account,Footer,Footer
apps/frappe/frappe/config/integrations.py,Authentication,pembuktian keaslian
apps/frappe/frappe/utils/verified_command.py,Invalid Link,Tautan tidak valid
DocType: Web Form,Client Script,Naskah Klien
DocType: Web Page,Show Title,Tampilkan Judul
DocType: Chat Message,Direct,Langsung
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Fieldname {1} appears multiple times in rows {2},{0}: Fieldname {1} muncul beberapa kali dalam baris {2}
DocType: Property Setter,Property Type,Jenis properti
DocType: Workflow State,screenshot,screenshot
apps/frappe/frappe/core/doctype/report/report.py,Only Administrator can save a standard report. Please rename and save.,Hanya Administrator dapat menyimpan laporan standar. Silahkan mengubah nama dan simpan.
DocType: System Settings,Background Workers,Pekerja latar
apps/frappe/frappe/core/doctype/doctype/doctype.py,Fieldname {0} conflicting with meta object,Fieldname {0} bertentangan dengan objek meta
DocType: Deleted Document,Data,Data
apps/frappe/frappe/public/js/frappe/model/model.js,Document Status,Dokumen Status
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,Approval Required,Diperlukan Persetujuan
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,The following records needs to be created before we can import your file.,Catatan berikut perlu dibuat sebelum kami dapat mengimpor file Anda.
DocType: OAuth Authorization Code,OAuth Authorization Code,Kode Otorisasi OAuth
apps/frappe/frappe/core/doctype/data_import/importer.py,Not allowed to Import,Tidak diizinkan untuk Impor
DocType: Deleted Document,Deleted DocType,DocType dihapus
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permission Levels,Tingkat Izin
DocType: Workflow State,Warning,Peringatan
apps/frappe/frappe/public/js/frappe/form/print.js,This may get printed on multiple pages,Ini dapat dicetak pada beberapa halaman
DocType: Data Migration Run,Percent Complete,Persen Lengkap
DocType: Tag Category,Tag Category,Kategori Tanda
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,"For comparison, use &gt;5, &lt;10 or =324. For ranges, use 5:10 (for values between 5 &amp; 10).","Untuk perbandingan, gunakan&gt; 5, &lt;10 atau = 324. Untuk rentang, gunakan 5:10 (untuk nilai antara 5 &amp; 10)."
DocType: Google Calendar,Pull from Google Calendar,Tarik dari Kalender Google
apps/frappe/frappe/core/doctype/data_import/data_import.js,Help,Bantuan
DocType: User,Login Before,Login Sebelum
DocType: Web Page,Insert Style,Masukkan Style
DocType: Prepared Report,Error Message,Pesan eror
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,New Report name,New nama Laporan
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Hide Weekends,Sembunyikan Akhir Pekan
apps/frappe/frappe/config/settings.py,Automatically generates recurring documents.,Secara otomatis menghasilkan dokumen berulang.
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Is,Aku S
DocType: Workflow State,info-sign,info-tanda
apps/frappe/frappe/model/base_document.py,Value for {0} cannot be a list,Nilai untuk {0} tidak bisa daftar
DocType: Currency,"How should this currency be formatted? If not set, will use system defaults","Bagaimana seharusnya mata uang ini akan diformat? Jika tidak diatur, akan menggunakan default sistem"
apps/frappe/frappe/public/js/frappe/list/list_view.js,Submit {0} documents?,Kirim {0} dokumen?
apps/frappe/frappe/utils/response.py,You need to be logged in and have System Manager Role to be able to access backups.,Anda harus login dan memiliki Peran Manager Sistem untuk dapat mengakses back-up.
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Mapping,Pemetaan Printer
apps/frappe/frappe/public/js/frappe/form/form.js,Please save before attaching.,Silakan simpan sebelum memasang.
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Added {0} ({1}),Ditambahkan {0} ({1})
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Fieldtype cannot be changed from {0} to {1} in row {2},Fieldtype tidak dapat diubah dari {0} ke {1} di baris {2}
apps/frappe/frappe/public/js/frappe/roles_editor.js,Role Permissions,Izin peran
DocType: Help Article,Intermediate,Menengah
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,{0} changed {1} to {2},{0} diubah {1} menjadi {2}
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.py,Cancelled Document restored as Draft,Dokumen yang Dibatalkan dipulihkan sebagai Konsep
DocType: Data Migration Run,Start Time,Waktu Mulai
apps/frappe/frappe/model/delete_doc.py,Cannot delete or cancel because {0} {1} is linked with {2} {3} {4},Tidak dapat menghapus atau membatalkan karena {0} {1} dikaitkan dengan {2} {3} {4}
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Read,Bisa Baca
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,{0} Chart,{0} Bagan
DocType: Custom Role,Response,Tanggapan
DocType: DocField,Geolocation,Geolokasi
DocType: Workflow,Emails will be sent with next possible workflow actions,Email akan dikirim dengan tindakan alur kerja berikutnya
apps/frappe/frappe/public/js/frappe/form/workflow.js,Workflow will start after saving.,Alur Kerja akan dimulai setelah disimpan.
DocType: S3 Backup Settings,ap-northeast-1,ap-timur laut-1
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Something went wrong during the token generation. Click on {0} to generate a new one.,Sesuatu yang salah terjadi selama pembuatan token. Klik pada {0} untuk menghasilkan yang baru.
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Share,Dapat Bagi
apps/frappe/frappe/email/smtp.py,Invalid recipient address,Alamat penerima tidak valid
DocType: Workflow State,step-forward,langkah-maju
DocType: System Settings,Allow Login After Fail,Perbolehkan Masuk Setelah Gagal
DocType: Role Permission for Page and Report,Set Role For,Set Peran Untuk
DocType: GCalendar Account,The name that will appear in Google Calendar,Nama yang akan muncul di Google Calendar
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,Direct room with {0} already exists.,Ruang langsung dengan {0} sudah ada.
apps/frappe/frappe/core/doctype/user/user.js,Refreshing...,Refreshing ...
DocType: Event,Starts on,Mulai dari
DocType: System Settings,System Settings,Pengaturan Sistem
DocType: GCalendar Settings,Google API Credentials,Google API Credentials
apps/frappe/frappe/public/js/frappe/desk.js,Session Start Failed,Sesi Mulai Gagal
apps/frappe/frappe/email/queue.py,This email was sent to {0} and copied to {1},Email ini dikirim ke {0} dan disalin ke {1}
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,submitted this document {0},mengirimkan dokumen ini {0}
DocType: Workflow State,th,th
DocType: Social Login Key,Provider Name,Nama Penyedia
apps/frappe/frappe/public/js/frappe/list/list_view.js,Create a new {0},Buat baru {0}
DocType: Contact,Google Contacts,Kontak Google
DocType: GCalendar Account,GCalendar Account,Akun GCalendar
DocType: Email Rule,Is Spam,Apakah Spam
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,Report {0},Laporan {0}
apps/frappe/frappe/desk/doctype/todo/todo_list.js,Open {0},Terbuka {0}
DocType: Data Import Beta,Import Warnings,Peringatan Impor
DocType: OAuth Client,Default Redirect URI,Bawaan Redirect URI
DocType: Auto Repeat,Recipients,Penerima
DocType: System Settings,Choose authentication method to be used by all users,Pilih metode otentikasi yang akan digunakan oleh semua pengguna
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Doctype required,Jenis dokumen diperlukan
DocType: Workflow State,ok-sign,ok-tanda
apps/frappe/frappe/config/settings.py,Deleted Documents,Dokumen yang dihapus
apps/frappe/frappe/public/js/frappe/form/grid.js,The CSV format is case sensitive,Format CSV bersifat case sensitive
apps/frappe/frappe/desk/doctype/desktop_icon/desktop_icon.py,Desktop Icon already exists,Ikon Desktop sudah ada
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Duplicate,Duplikat
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field {1} in row {2} cannot be hidden and mandatory without default,{0}: Bidang {1} berturut-turut {2} tidak dapat disembunyikan dan wajib tanpa default
DocType: Newsletter,Create and Send Newsletters,Membuat dan Kirim Nawala
apps/frappe/frappe/templates/includes/comments/comments.html,Thank you for your comment. It will be published after approval,Terima kasih atas komentarmu. Ini akan dipublikasikan setelah disetujui
DocType: Address,Andaman and Nicobar Islands,Kepulauan Andaman dan Nicobar
DocType: Google Contacts,Pull from Google Contacts,Tarik dari Kontak Google
apps/frappe/frappe/email/doctype/notification/notification.py,Please specify which value field must be checked,Silakan tentukan mana bidang nilai harus diperiksa
DocType: Event,Google Calendar Event ID,ID Peristiwa Kalender Google
apps/frappe/frappe/core/doctype/data_export/exporter.py,"""Parent"" signifies the parent table in which this row must be added","""Induk"" menandakan tabel induk di mana baris ini harus ditambahkan"
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Review Points: ,Poin Ulasan:
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Shared With,Bersama Dengan
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Attach files / urls and add in table.,Lampirkan file / url dan tambahkan dalam tabel.
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Message not setup,Pesan tidak disetel
DocType: Help Category,Help Articles,Bantuan Artikel
apps/frappe/frappe/core/doctype/data_export/exporter.py,Type:,Jenis:
apps/frappe/frappe/templates/pages/integrations/payment-failed.html,Your payment has failed.,Pembayaran Anda telah gagal.
