apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,نوی {} رالیفونه د لاندې ایپسونو لپاره شتون لري
apps/frappe/frappe/core/doctype/report/report.py,Only Administrator can save a standard report. Please rename and save.,یوازې د اداره کولای شي د يوې معياري راپور وژغوري. لطفا نوم بدلولی شی او وژغوري.
DocType: System Settings,Background Workers,شاليد کارګرانو
apps/frappe/frappe/core/doctype/doctype/doctype.py,Fieldname {0} conflicting with meta object,Fieldname {0} سره meta څيز په ټکر کې
DocType: Deleted Document,Data,د معلوماتو د
apps/frappe/frappe/public/js/frappe/model/model.js,Document Status,سند حالت
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,Approval Required,تصویب ته اړتیا ده
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,The following records needs to be created before we can import your file.,مخکې لدې چې موږ ستاسو فایل وارد کړو لاندې ریکارډونه باید رامینځته شي.
DocType: OAuth Authorization Code,OAuth Authorization Code,OAuth د واک ورکولو د قانون
apps/frappe/frappe/core/doctype/data_import/importer.py,Not allowed to Import,اجازه نه واردیږي
DocType: Deleted Document,Deleted DocType,ړنګ DocType
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permission Levels,اجازه کچه
DocType: Workflow State,Warning,خبرداری
apps/frappe/frappe/public/js/frappe/form/print.js,This may get printed on multiple pages,دا ممکن په ډیری پا onو کې چاپ شي
DocType: Data Migration Run,Percent Complete,فيصده بشپړ شوی
DocType: Tag Category,Tag Category,Tag کټه ګورۍ
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,"For comparison, use &gt;5, &lt;10 or =324. For ranges, use 5:10 (for values between 5 &amp; 10).",د پرتله کولو لپاره ،&gt; 5 ، &lt;10 یا = 324 وکاروئ. د حدونو لپاره ، 5:10 وکاروئ (د 5 او 10 ترمنځ ارزښتونو لپاره).
DocType: Google Calendar,Pull from Google Calendar,د ګوګل کیلنڈر څخه وباسئ
apps/frappe/frappe/core/doctype/data_import/data_import.js,Help,مرسته
DocType: User,Login Before,ننوتل مخکې
DocType: Web Page,Insert Style,درج Style
DocType: Prepared Report,Error Message,د خطا پیغام
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,New Report name,نوي راپور نوم
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Hide Weekends,د اونۍ پټول
apps/frappe/frappe/config/settings.py,Automatically generates recurring documents.,په اتوماتيک ډول د تکراري اسنادو تولید
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Is,ده
DocType: Workflow State,info-sign,معلومات-نښه
apps/frappe/frappe/model/base_document.py,Value for {0} cannot be a list,د {0} نه شي کولای یو لست وي ارزښت
DocType: Currency,"How should this currency be formatted? If not set, will use system defaults",څنګه بايد د دغه کار د اسعارو بڼول شي؟ که ټاکل شوی نه، به سيستم افتراضیو وکاروي
apps/frappe/frappe/public/js/frappe/list/list_view.js,Submit {0} documents?,د {0} اسناد تسلیم کړئ؟
apps/frappe/frappe/utils/response.py,You need to be logged in and have System Manager Role to be able to access backups.,تاسو بايد غونډال کې شي او د سیستم د مدير رول ولري تر څو backups لاسرسی وي.
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Mapping,د چاپګر نقشه
apps/frappe/frappe/public/js/frappe/form/form.js,Please save before attaching.,لطفا د ژغورلو ضميمه مخکې.
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Added {0} ({1}),د ورزیاتولو {0} ({1})
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,Fieldtype cannot be changed from {0} to {1} in row {2},Fieldtype څخه نشي بدل شي {0} د {1} په قطار {2}
apps/frappe/frappe/public/js/frappe/roles_editor.js,Role Permissions,رول حلال
DocType: Help Article,Intermediate,منځني
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.py,Cancelled Document restored as Draft,مستند اسناد د مسودې په توګه بیرته راګرځیدل
DocType: Data Migration Run,Start Time,د پيل وخت
apps/frappe/frappe/model/delete_doc.py,Cannot delete or cancel because {0} {1} is linked with {2} {3} {4},{0} {1} د {2} {3} {4} سره تړاو لري، ځکه چې ړنګول یا رد نه شي کولی.
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Read,کولای شي ادامه
DocType: Custom Role,Response,په ځواب کې
DocType: DocField,Geolocation,جغرافیه
DocType: Workflow,Emails will be sent with next possible workflow actions,برېښناليک به د راتلونکو کاري کاري کړنو سره ولېږل شي
apps/frappe/frappe/public/js/frappe/form/workflow.js,Workflow will start after saving.,ننګولې به د سپما له پيل څخه وروسته.
DocType: S3 Backup Settings,ap-northeast-1,ap-شمال ختیځ -1
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Something went wrong during the token generation. Click on {0} to generate a new one.,د نښې نسل په جریان کې یو څه غلط شو. د نوي پیدا کولو لپاره په {0} کلیک وکړئ.
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Can Share,آیا شريک
apps/frappe/frappe/email/smtp.py,Invalid recipient address,دترلاسه کوونکي ایمیل ادرس ناسم نوم
DocType: Workflow State,step-forward,په ګام مخ
DocType: System Settings,Allow Login After Fail,د ناکامۍ وروسته د ننوتلو اجازه ورکړه
DocType: Role Permission for Page and Report,Set Role For,د ټاکلو په رول د
DocType: GCalendar Account,The name that will appear in Google Calendar,هغه نوم چې په ګوګل کټل کې راځي
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,Direct room with {0} already exists.,د {0} سره مستقیم خونه لا دمخه شتون لري.
apps/frappe/frappe/core/doctype/user/user.js,Refreshing...,تازه ...
DocType: Event,Starts on,پيل په
DocType: System Settings,System Settings,سيستم امستنې
DocType: GCalendar Settings,Google API Credentials,د ګوګل API کریډیټونه
apps/frappe/frappe/public/js/frappe/desk.js,Session Start Failed,ناستې شروع ناکام
apps/frappe/frappe/public/js/frappe/desk.js,Session Start Failed,ناستې شروع ناکام
apps/frappe/frappe/email/queue.py,This email was sent to {0} and copied to {1},ایمیل د {0} ته استول شوې وه او کاپي د {1}
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,submitted this document {0},دا لاسوند وړاندې کړی {0}
DocType: Workflow State,th,مه
DocType: Social Login Key,Provider Name,د چمتو کوونکي نوم
apps/frappe/frappe/public/js/frappe/list/list_view.js,Create a new {0},د جوړولو لپاره یو نوی {0}
DocType: Contact,Google Contacts,د ګوګل اړیکې
DocType: GCalendar Account,GCalendar Account,د ګالیلر حساب
DocType: Email Rule,Is Spam,آیا سپام
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,Report {0},راپور {0}
apps/frappe/frappe/desk/doctype/todo/todo_list.js,Open {0},د پرانیستې {0}
DocType: Data Import Beta,Import Warnings,خبرداری وارد کړه
DocType: OAuth Client,Default Redirect URI,Default Redirect URI
DocType: Auto Repeat,Recipients,اخیستونکو
DocType: System Settings,Choose authentication method to be used by all users,د ټولو کاروونکو لخوا د کارولو لپاره د اعتبار طریقه غوره کړه
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Doctype required,دکتیک ډول اړتیا
DocType: Workflow State,ok-sign,سمه ده-نښه
apps/frappe/frappe/config/settings.py,Deleted Documents,ړنګ اسناد
apps/frappe/frappe/public/js/frappe/form/grid.js,The CSV format is case sensitive,د CSV بڼه د قضیې حساس دی
apps/frappe/frappe/desk/doctype/desktop_icon/desktop_icon.py,Desktop Icon already exists,د ديسکټاپ Icon د مخکې نه شتون
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Duplicate,دوه
DocType: Newsletter,Create and Send Newsletters,جوړول او وليږئ ګڼې
apps/frappe/frappe/templates/includes/comments/comments.html,Thank you for your comment. It will be published after approval,ستاسو له نظره مننه دا به له تصویب وروسته خپاره شي
DocType: Address,Andaman and Nicobar Islands,د اندامان او نکبوبو ټاپو
DocType: Google Contacts,Pull from Google Contacts,د ګوګل اړیکو څخه وخورئ
apps/frappe/frappe/email/doctype/notification/notification.py,Please specify which value field must be checked,مهرباني وکړئ مشخص چې د ارزښت په برخه کې باید وکتل شي
DocType: Event,Google Calendar Event ID,د ګوګل کیلنڈر پیښه ID
apps/frappe/frappe/core/doctype/data_export/exporter.py,"""Parent"" signifies the parent table in which this row must be added",&quot;د موروپلار&quot; ليدل کېږي د مورنی جدول کې چې باید د دې د قطار زياته شي
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Review Points: ,د بیاکتنې ټکي:
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Shared With,د شریکې سره
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Attach files / urls and add in table.,د فایلونو / یو آر ایل سره ضمیمه کړئ او په میز کې اضافه کړئ.
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Message not setup,پیغام نه دی جوړ شوی
DocType: Help Category,Help Articles,مرسته بیشتر
apps/frappe/frappe/core/doctype/data_export/exporter.py,Type:,ډول:
apps/frappe/frappe/templates/pages/integrations/payment-failed.html,Your payment has failed.,ستاسو د ورکړې ناکام دی.
DocType: Comment,Unshared,شویوغیرمشترکو
DocType: Address,Karnataka,Karnataka
apps/frappe/frappe/desk/moduleview.py,Module Not Found,ماډل و نه موندل شو
apps/frappe/frappe/workflow/doctype/workflow_action/workflow_action.py,{0}: {1} is set to state {2},{0}: {1} د دولت لپاره {2}
DocType: User,Location,د ځای
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Move to Row Number,قطار شمیره ته لاړشئ
,Permitted Documents For User,اجازه Documents د کارن
apps/frappe/frappe/core/doctype/docshare/docshare.py,"You need to have ""Share"" permission",تاسو بايد چې د &quot;Share&quot; اجازه لري
DocType: Comment,Assignment Completed,دندې بشپړې شوي
apps/frappe/frappe/public/js/frappe/form/grid.js,Bulk Edit {0},د حجم سمول {0}
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Download Report,راپور کښته کول
apps/frappe/frappe/workflow/doctype/workflow/workflow_list.js,Not active,فعاله نه
apps/frappe/frappe/desk/doctype/dashboard_chart_source/dashboard_chart_source.py,Only Administrator is allowed to create Dashboard Chart Sources,یوازې د مدیر اجازه لري چې د ډشبورډ چارت سرچینې رامینځته کړي
DocType: About Us Settings,Settings for the About Us Page,لپاره زموږ په اړه Page امستنې
apps/frappe/frappe/config/integrations.py,Stripe payment gateway settings,یاتوره پیسو ليدونکی امستنې
apps/frappe/frappe/config/integrations.py,Stripe payment gateway settings,یاتوره پیسو ليدونکی امستنې
apps/frappe/frappe/public/js/frappe/form/print.js,Print Sent to the printer!,چاپ ته یې ولیږل شو!
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Energy Points,د انرژی ځایونه
DocType: Email Account,e.g. pop.gmail.com / imap.gmail.com,د بيلګې په توګه pop.gmail.com / imap.gmail.com
DocType: User,Generate Keys,کیلي تولید کړئ
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,This will permanently remove your data.,دا به تل ستاسو ډاټا لرې کړي.
DocType: DocType,View Settings,View امستنې
DocType: Email Account,Outlook.com,Outlook.com
DocType: Webhook,Request Structure,د جوړښت غوښتنه
DocType: Personal Data Deletion Request,Pending Verification,انتظار باوری
DocType: Website Meta Tag,Website Meta Tag,د ویب پا Metې میټا ټاګ
DocType: Email Account,"If non standard port (e.g. 587). If on Google Cloud, try port 2525.",که غیر معیاري بندر (د مثال په توګه 587). که په ګوګل کلاډر کې، 2525 بندر کې هڅه وکړئ.
apps/frappe/frappe/website/doctype/web_page/web_page.py,"Clearing end date, as it cannot be in the past for published pages.",د پای نیټه نیټه، لکه څنګه چې دا په تیرو کې په خپره شوې پاڼې کې نه شي کیدی.
