apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Na voljo so nova izdaja {{} za naslednje programe
apps/frappe/frappe/desk/query_report.py,Must have report permission to access this report.,Mora imeti poročilo dovoljenja za dostop do tega poročila.
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,Izberite minimalno število točk geslo
apps/frappe/frappe/core/doctype/system_settings/system_settings.py,Please select Minimum Password Score,Izberite minimalno število točk geslo
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,Added,Dodano
DocType: Personal Data Download Request,Personal Data Download Request,Zahteva za prenos osebnih podatkov
DocType: DocField,Table MultiSelect,Tabela MultiSelect
apps/frappe/frappe/config/integrations.py,Google Calendar Integration.,Integracija Google Koledarja.
DocType: Auto Repeat,Half-yearly,Polletni
apps/frappe/frappe/templates/emails/upcoming_events.html,Daily Event Digest is sent for Calendar Events where reminders are set.,"Daily Dogodek Digest je poslano Koledar prireditev, kjer so določeni opomniki."
DocType: Braintree Settings,Header Image,Slika glave
apps/frappe/frappe/website/doctype/website_settings/website_settings.js,View Website,View Website
DocType: Web Form,Message to be displayed on successful completion (only for Guest users),Sporočilo bo prikazano ob uspešnem zaključku (samo za uporabnike gostov)
DocType: Workflow State,remove,odstrani
DocType: Email Domain,If non standard port (e.g. 587),Če so nestandardna vrata (npr 587)
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism points for {1} {2},{0} kritične točke za {1} {2}
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} criticism point for {1} {2},{0} kritična točka za {1} {2}
apps/frappe/frappe/templates/includes/comments/comments.py,Comments cannot have links or email addresses,Komentarji ne morejo imeti povezav ali e-poštnih naslovov
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Reload,Osveži
apps/frappe/frappe/config/customization.py,Add your own Tag Categories,Dodajte svoje Tag Kategorije
apps/frappe/frappe/desk/query_report.py,Total,Skupaj
DocType: Event,Participants,Udeleženci
DocType: Integration Request,Reference DocName,Referenčna DocName
DocType: Web Form,Success Message,Uspeh Sporočilo
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Export Customizations,izvoz Prilagoditve
apps/frappe/frappe/website/doctype/web_page/web_page.py,End Date cannot be before Start Date!,Končni datum ne sme biti pred začetkom!
DocType: DocType,User Cannot Search,Uporabnik ne more iskati
DocType: Communication Link,Communication Link,Komunikacijska povezava
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Invalid Output Format,Neveljavna Output Format
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Cannot {0} {1},Ne morem {0} {1}
DocType: Custom DocPerm,Apply this rule if the User is the Owner,"Uporabi to pravilo, če je uporabnik lastnik"
DocType: Global Search Settings,Global Search Settings,Nastavitve globalnega iskanja
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Will be your login ID,Bo vaša prijava ID
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.js,Global Search Document Types Reset.,Ponastavitev vrst dokumentov globalnega iskanja.
,Lead Conversion Time,Vodilni čas konverzije
apps/frappe/frappe/desk/page/activity/activity.js,Build Report,Zgradite poročilo
DocType: Note,Notify users with a popup when they log in,"Obvesti uporabnikom ljudstvo, ko se prijavite"
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Core Modules {0} cannot be searched in Global Search.,Osnovnih modulov {0} v globalnem iskanju ni mogoče iskati.
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Open Chat,Odprite klepet
apps/frappe/frappe/model/rename_doc.py,"{0} {1} does not exist, select a new target to merge","{0} {1} ne obstaja, izberite nov cilj za združevanje"
DocType: Data Migration Connector,Python Module,Modul Python
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Navigate Home,Navigacija po domu
DocType: GSuite Settings,Google Credentials,Google Mandatno
apps/frappe/frappe/www/qrcode.html,QR Code for Login Verification,QR koda za preverjanje prijave
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Add to To Do,Dodaj Opravilo
DocType: Footer Item,Company,Podjetje
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Average of {0},Povprečje {0}
DocType: User,Logout from all devices while changing Password,Odjava iz vseh naprav med spreminjanjem gesla
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify Password,potrdi geslo
apps/frappe/frappe/public/js/frappe/form/sidebar/attachments.js,There were errors,Tam so bile napake
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,Enter Client Id and Client Secret in Google Settings.,Vnesite Google ID in Client Secret v Googlove nastavitve.
apps/frappe/frappe/core/doctype/communication/communication.js,Close,Zapri
apps/frappe/frappe/model/document.py,Cannot change docstatus from 0 to 2,Ne more spremeniti docstatus od 0 do 2
DocType: File,Attached To Field,Priloženo v polje
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta_list.js,Update,Update
DocType: Transaction Log,Transaction Hash,Transakcijski Hash
DocType: Error Snapshot,Snapshot View,Posnetek View
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Please save the Newsletter before sending,"Prosimo, shranite Newsletter pred pošiljanjem"
DocType: Webhook,The webhook will be triggered if this expression is true,"Spletna kljuka se sproži, če je ta izraz resničen"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Properties,Urejanje lastnosti
DocType: Patch Log,List of patches executed,Seznam obliži usmrčen
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,{0} already unsubscribed,{0} že odjavljen
DocType: Data Import,Show only errors,Pokaži samo napake
DocType: Website Settings,Banner HTML,Banner HTML
DocType: Workflow,Send Email Alert,Pošljite e-poštno opozorilo
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Please select another payment method. Razorpay does not support transactions in currency '{0}',"Izberite drug način plačila. Razorpay ne podpira transakcije v valuti, &quot;{0}&quot;"
DocType: Data Import,In Progress,V delu
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Queued for backup. It may take a few minutes to an hour.,Čakalni vrsti za varnostno kopiranje. To lahko traja nekaj minut do ene ure.
DocType: Error Snapshot,Pyver,Pyver
apps/frappe/frappe/core/doctype/user_permission/user_permission.py,User permission already exists,Uporabniško dovoljenje že obstaja
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Mapping column {0} to field {1},Preslikava stolpca {0} v polje {1}
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,View {0},Ogled {0}
DocType: User,Hourly,Na uro
apps/frappe/frappe/config/integrations.py,Register OAuth Client App,Vnos OAuth Client aplikacijo
DocType: DocField,Fetch If Empty,"Pridobi, če je prazno"
DocType: Data Migration Connector,Authentication Credentials,Potrdila za preverjanje pristnosti
DocType: Role,Two Factor Authentication,Dve avtentifikaciji faktorjev
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.html,Pay,Plačajte
DocType: Energy Point Settings,Point Allocation Periodicity,Periodičnost dodeljevanja točk
DocType: SMS Settings,SMS Gateway URL,SMS Gateway URL
apps/frappe/frappe/model/base_document.py,"{0} {1} cannot be ""{2}"". It should be one of ""{3}""",{0} {1} ne more biti &quot;{2}&quot;. To bi morala biti ena od &quot;{3}&quot;
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,gained by {0} via automatic rule {1},pridobljeno z {0} z avtomatskim pravilom {1}
apps/frappe/frappe/utils/data.py,{0} or {1},{0} ali {1}
DocType: Workflow State,trash,smeti
DocType: System Settings,Older backups will be automatically deleted,Starejši varnostne kopije bodo samodejno izbrisani
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Invalid Access Key ID or Secret Access Key.,Neveljaven ID ključa za dostop ali tajni dostopni ključ.
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You lost some energy points,Izgubili ste nekaj energijskih točk
DocType: Post,Is Globally Pinned,Je globalno vezan
apps/frappe/frappe/desk/page/user_profile/user_profile.html,Recent Activity,Nedavne dejavnosti
DocType: Workflow Transition,Conditions,Pogoji
DocType: Event,Leave blank to repeat always,"Pustite prazno, da se vedno ponavljajo"
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Confirmed,Potrjen
DocType: Event,Ends on,Konča na
DocType: Payment Gateway,Gateway,Prehod
DocType: LDAP Settings,Path to Server Certificate,Pot do strežniškega potrdila
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,Ni dovolj dovoljenja za ogled povezav
apps/frappe/frappe/public/js/frappe/form/linked_with.js,Not enough permission to see links,Ni dovolj dovoljenja za ogled povezav
apps/frappe/frappe/contacts/doctype/address/address.py,Address Title is mandatory.,Naslov Naslov je obvezen.
DocType: Google Contacts,Push to Google Contacts,Odprite Google Stike
DocType: Website Settings,"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO","Dodano HTML v &lt;head&gt; del spletne strani, uporablja predvsem za preverjanje spletnih strani in SEO"
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,Relapsed,Recidiviral
apps/frappe/frappe/utils/nestedset.py,Item cannot be added to its own descendents,Postavka ni mogoče dodati na svoje potomce
DocType: Session Default Settings,Session Defaults,Privzete seje
DocType: System Settings,Expiry time of QR Code Image Page,Čas prenehanja strani s slikami QR Code
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Show Totals,prikaži zaokrožanju
DocType: Error Snapshot,Relapses,Recidivi
apps/frappe/frappe/public/js/frappe/social/pages/UserList.vue,No user found,Uporabnika ni bilo mogoče najti
DocType: Address,Preferred Shipping Address,Želeni Shipping Address
apps/frappe/frappe/public/js/frappe/form/print.js,With Letter head,S pisemsko glavo
apps/frappe/frappe/public/js/frappe/form/sidebar/form_sidebar.js,{0} created this {1},{0} ustvaril ta {1}
apps/frappe/frappe/permissions.py,Not allowed for {0}: {1} in Row {2}. Restricted field: {3},Ni dovoljeno za {0}: {1} v vrstici {2}. Polje z omejitvami: {3}
DocType: S3 Backup Settings,eu-west-1,eu-zahod-1
DocType: Data Import,"If this is checked, rows with valid data will be imported and invalid rows will be dumped into a new file for you to import later.","Če je to označeno, bodo vrstice z veljavnimi podatki uvožene in neveljavne vrstice bodo dane v novo datoteko, ki jo boste kasneje uvozili."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Document is only editable by users of role,Dokument je mogoče urejati le uporabniki vloge
apps/frappe/frappe/desk/form/assign_to.py,"The task {0}, that you assigned to {1}, has been closed by {2}.","Naloga {0}, ki jo dodeli {1}, je bil zaprt z {2}."
DocType: Print Format,Show Line Breaks after Sections,Prikaži Prelomi vrstic po oddelkih
DocType: Communication,Read by Recipient On,Preberite ga prejemnik
DocType: Blogger,Short Name,Kratko ime
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,Linked with {0},Povezano z {0}
apps/frappe/frappe/email/doctype/email_account/email_account.js,"You are selecting Sync Option as ALL, It will resync all \
				read as well as unread message from server. This may also cause the duplication\
				of Communication (emails).","Ste izbiro Sync možnost kot VSE, se je RESYNC vse \ brati kot neprebrano sporočilo iz strežnika. To lahko povzroči tudi podvajanje \ komunikacije (e-pošta)."
DocType: Workflow State,magnet,magnet
apps/frappe/frappe/geo/doctype/currency/currency.js,This Currency is disabled. Enable to use in transactions,Ta valuta je onemogočena. Omogoči za uporabo v transakcijah
DocType: Desktop Icon,Blocked,blokiran
DocType: Contact Us Settings,"Default: ""Contact Us""",Privzeto: &quot;Kontakt&quot;
DocType: Contact,Purchase Manager,Nakup Manager
DocType: System Settings,"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","Če je omogočeno, bodo gostje lahko naložili datoteke v vašo aplikacijo, to lahko omogočite, če želite uporabnike zbirati datoteke, ne da bi se morali prijaviti, na primer v spletni obrazec za prošnje za delo."
apps/frappe/frappe/public/js/frappe/ui/tags.js,toggle Tag,preklopi oznako
DocType: Custom Script,Sample,Vzorec
apps/frappe/frappe/public/js/frappe/form/controls/table.js,"For performance, only the first 100 rows were processed.",Za uspešnost je bilo obdelanih samo prvih 100 vrstic.
DocType: Braintree Settings,Private Key,Zasebni ključ
DocType: S3 Backup Settings,ap-northeast-2,ap-severovzhod-2
DocType: Custom Field,Is Mandatory Field,Je obvezno polje
DocType: User,Website User,Spletna stran Uporabnik
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Some columns might get cut off when printing to PDF. Try to keep number of columns under 10.,Nekateri stolpci se lahko med tiskanjem v PDF odsekajo. Poskusite ohraniti število stolpcev pod 10.
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not equals,Ne Ene
DocType: Data Import Beta,Don't Send Emails,Ne pošiljajte e-poštnih sporočil
DocType: Integration Request,Integration Request Service,Integracija Service Request
DocType: Access Log,Access Log,Dnevnik dostopa
DocType: Website Script,Script to attach to all web pages.,Script za pritrditev na vseh spletnih straneh.
DocType: Web Form,Allow Multiple,Dovoli Multiple
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Assign,Dodeli
DocType: Translation,PR sent,PR poslan
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,Samo Pošlji Records Posodobljeno v zadnjih X ur
DocType: Auto Email Report,Only Send Records Updated in Last X Hours,Samo Pošlji Records Posodobljeno v zadnjih X ur
DocType: Communication,Feedback,Povratne informacije
apps/frappe/frappe/public/js/frappe/form/controls/base_control.js,Open Translation,Odpri prevajanje
apps/frappe/frappe/templates/emails/auto_repeat_fail.html,This email is autogenerated,To e-poštno sporočilo je samodejno generirano
DocType: Workflow State,Icon will appear on the button,Ikona so bo pojavila na gumbu
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click to Set Filters,Kliknite za nastavitev filtrov
DocType: Energy Point Log,Revert,Povrni
apps/frappe/frappe/public/js/frappe/socketio_client.js,Socketio is not connected. Cannot upload,Socketio ni povezan. Ni mogoče naložiti
