apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Mpya {} iliyotolewa kwa programu zifuatazo zinapatikana
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No email account associated with the User. Please add an account under User &gt; Email Inbox.,Hakuna akaunti ya barua pepe inayohusiana na Mtumiaji. Tafadhali ongeza akaunti chini ya Mtumiaji&gt; Kikasha cha barua pepe.
DocType: Email Account,Email Sync Option,Option Sync Option
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row No,Row No
DocType: Async Task,Runtime,Runtime
DocType: Post,Is Pinned,Imewekwa
DocType: Contact Us Settings,Introduction,Utangulizi
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Pin Globally,Bomba Ulimwenguni
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Followed by,Ikifuatiwa na
DocType: LDAP Settings,LDAP Email Field,Anwani ya Barua pepe ya LDAP
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} List,Orodha ya {0}
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export {0} records,Usafirishaji rekodi {0}
apps/frappe/frappe/desk/form/assign_to.py,Already in user's To Do list,Tayari kwa orodha ya mtumiaji
DocType: User Email,Enable Outgoing,Wezesha Kuondoka
DocType: Address,Fax,Faksi
apps/frappe/frappe/config/customization.py,Custom Tags,Tags Custom
apps/frappe/frappe/email/smtp.py,Email Account not setup. Please create a new Email Account from Setup &gt; Email &gt; Email Account,Akaunti ya barua pepe sio kusanidi. Tafadhali unda Akaunti mpya ya Barua pepe kutoka kwa Kusanidi&gt; Barua pepe&gt; Akaunti ya barua pepe
DocType: Comment,Submitted,Iliwasilishwa
DocType: Contact,Pulled from Google Contacts,Iliyohamishwa kutoka Anwani za Google
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,In Valid Request,Katika Ombi Sahihi
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Compiled Successfully,Imekusanywa Mafanikio
DocType: System Settings,Email Footer Address,Anwani ya barua pepe ya barua pepe
apps/frappe/frappe/public/js/frappe/form/grid.js,Table updated,Jedwali limewekwa
DocType: Activity Log,Timeline DocType,DocType ya Muda
DocType: Success Action,Action Timeout (Seconds),Action Timeout (Seconds)
DocType: DocField,Text,Nakala
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending,Kutuma kwa Default
DocType: Workflow State,volume-off,kiasi-mbali
apps/frappe/frappe/public/js/frappe/form/templates/timeline_item.html,Liked by {0},Imependekezwa na {0}
DocType: LDAP Settings,LDAP Security,Usalama wa LDAP
DocType: Footer Item,Footer Item,Kitu cha chini
,Download Backups,Pakua Backup
DocType: Energy Point Log,Points,Pointi
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1,Folda ya Nyumbani / Mtihani 1
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assign to me,Nipatie
DocType: DocField,Dynamic Link,Kiungo cha Nguvu
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Press Alt Key to trigger additional shortcuts in Menu and Sidebar,Bonyeza kitufe cha Alt ili kusababisha njia za mkato za ziada kwenye Menyu na Upangaji wa pembe
DocType: List View Setting,List View Setting,Kuweka kwa Tazama
apps/frappe/frappe/core/page/background_jobs/background_jobs_outer.html,Show failed jobs,Onyesha ajira imeshindwa
DocType: Event,Details,Maelezo
DocType: Property Setter,DocType or Field,DocType au Field
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You unfollowed this document,Ulifuta hati hii
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Primary Color,Rangi ya Msingi
DocType: Communication,Soft-Bounced,Bounced
DocType: System Settings,"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page","Ikiwa imewezeshwa, watumiaji wote wanaweza kuingia kwenye Anwani yoyote ya IP kutumia Two Factor Auth. Hii pia inaweza kuweka kwa watumiaji maalum katika Ukurasa wa Mtumiaji"
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Seems Publishable Key or Secret Key is wrong !!!,Inaonekana Muhimu Unaochapishwa au Muhimu wa Siri ni sahihi !!!
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Quick Help for Setting Permissions,Msaada wa haraka wa Kuweka vibali
DocType: Tag Doc Category,Doctype to Assign Tags,Doctype ya Wasilisha Matangazo
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.js,Show Relapses,Onyesha tena
apps/frappe/frappe/core/doctype/communication/communication.js,Email has been moved to trash,Barua imehamishwa kwenye takataka
DocType: Report,Report Builder,Mjenzi wa Ripoti
DocType: Async Task,Task Name,Jina la Task
DocType: Website Route Meta,Meta Tags,Tepe za Meta
apps/frappe/frappe/app.py,"Your session has expired, please login again to continue.","Kipindi chako kimekamilika, tafadhali ingia tena ili uendelee."
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Invalid Subscription,Usajili usio sahihi
DocType: Comment,Workflow,Kazi ya kazi
DocType: Website Settings,Welcome Message,Karibu Ujumbe
DocType: Webhook,Webhook Headers,Viongozi wa Mtandao
DocType: Workflow State,Upload,Pakia
DocType: User Permission,Advanced Control,Udhibiti wa Juu
DocType: System Settings,Date Format,Format ya tarehe
apps/frappe/frappe/website/doctype/blog_post/blog_post_list.js,Not Published,Haijachapishwa
apps/frappe/frappe/config/settings.py,"Actions for workflow (e.g. Approve, Cancel).","Hatua za uendeshaji wa kazi (kwa mfano, Thibitisha, Futa)."
DocType: Data Import,Skip rows with errors,Ruka safu kwa makosa
DocType: Workflow State,flag,bendera
DocType: Web Page,Text Align,Nakala Jiunge
apps/frappe/frappe/model/naming.py,Name cannot contain special characters like {0},Jina haliwezi kuwa na wahusika maalum kama {0}
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Print Documents,Nyaraka za Kuchapisha
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Jump to field,Rukia shamba
DocType: Contact Us Settings,Forward To Email Address,Kwenda Kwa Anwani ya barua pepe
DocType: Contact Phone,Is Primary Phone,Simu ya Msingi
apps/frappe/frappe/public/js/frappe/form/templates/timeline.html,Send an email to {0} to link it here.,Tuma barua pepe kwa {0} ili kuiunganisha hapa.
DocType: Auto Email Report,Weekdays,Siku za wiki
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,{0} records will be exported,Rekodi za {0} zitahamishwa
apps/frappe/frappe/core/doctype/doctype/doctype.py,Title field must be a valid fieldname,Shamba la kichwa lazima iwe jina la shamba la halali
DocType: Post Comment,Post Comment,Chapisha maoni
apps/frappe/frappe/config/core.py,Documents,Nyaraka
apps/frappe/frappe/config/users_and_permissions.py,Activity Log by ,Skuli ya shughuli na
DocType: Social Login Key,Custom Base URL,URL ya msingi ya msingi
DocType: Email Flag Queue,Is Completed,Imekamilishwa
apps/frappe/frappe/website/doctype/web_form/web_form.js,Get Fields,Pata Mashamba
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Edit Profile,Badilisha Profaili
DocType: Kanban Board Column,Archived,Imehifadhiwa
DocType: Milestone Tracker,Document Type to Track,Aina ya Hati ya Kufuatilia
DocType: System Settings,Session Expiry in Hours e.g. 06:00,Mwisho wa Kikao kwa Masaa km 06:00
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18",Shamba hii itaonekana tu kama jina la uwanja linalotafsiriwa hapa lina thamani OR LA sheria ni za kweli (mifano): myfield eval: doc.myfield == &#39;Thamani yangu&#39; eval: doc.age&gt; 18
DocType: Social Login Key,Office 365,Ofisi 365
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Today,Leo
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","Mara baada ya kuweka hii, watumiaji wataweza kufikia nyaraka (kwa mfano Blog post) ambako kiungo hipo (kwa mfano Blogger)."
DocType: Data Import Beta,Submit After Import,Tuma baada ya Kuingiza
DocType: Error Log,Log of Scheduler Errors,Msajili wa Makosa ya Mpangilio
DocType: User,Bio,Bio
DocType: OAuth Client,App Client Secret,Siri ya Mteja wa Programu
apps/frappe/frappe/public/js/frappe/form/save.js,Submitting,Kuwasilisha
apps/frappe/frappe/core/doctype/data_export/exporter.py,Parent is the name of the document to which the data will get added to.,Mzazi ni jina la hati ambayo data itapata kuongezwa.
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not create folder in Google Drive - Error Code {0},Hifadhi ya Google - Haikuweza kuunda folda katika Hifadhi ya Google - Nambari ya Kosa {0}
DocType: DocType,UPPER CASE,JINSI YA UPANDA
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Custom HTML,HTML ya kawaida
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Enter folder name,Ingiza jina la folda
apps/frappe/frappe/contacts/doctype/address/address.py,No default Address Template found. Please create a new one from Setup &gt; Printing and Branding &gt; Address Template.,Hakuna Kiolezo cha anwani default kilichopatikana. Tafadhali unda mpya kutoka kwa Kusanidi&gt; Kuchapa na Kuweka alama&gt; Kiolezo cha Anwani.
apps/frappe/frappe/auth.py,Unknown User,Mtumiaji asiyejulikana
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Select Role,Chagua Shauku
DocType: Comment,Deleted,Imefutwa
DocType: Workflow State,adjust,rekebisha
DocType: Web Form,Sidebar Settings,Mipangilio ya Sidebar
DocType: DocType,"If enabled, document views are tracked, this can happen multiple times","Ikiwashwa, maoni ya hati yanafuatiliwa, hii inaweza kutokea mara kadhaa"
DocType: Website Settings,Disable Customer Signup link in Login page,Zima kiungo cha Kuingia kwa Wateja kwenye ukurasa wa Ingia
apps/frappe/frappe/desk/report/todo/todo.py,Assigned To/Owner,Imewekwa kwa / Mmiliki
DocType: Workflow State,arrow-left,Mshale-kushoto
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export 1 record,Hamisha rekodi 1
DocType: Workflow State,fullscreen,skrini kamili
DocType: Chat Token,Chat Token,Ishara ya kuzungumza
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Create Chart,Unda Chati
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,john@doe.com,john@doe.com
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Don't Import,Usiingize
DocType: Web Page,Center,Kituo
DocType: Notification,Value To Be Set,Thamani Ili Kuwekwa
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Edit {0},Badilisha {0}
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot_list.js,First Level,Ngazi ya Kwanza
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,Inaonyesha nchi zilizorejeshwa katika hati moja na jukumu la kupewa mabadiliko ya hali.
DocType: Data Migration Connector,Database Name,Jina la Database
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Refresh Form,Furahisha Fomu
DocType: DocField,Select,Chagua
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,View Full Log,Angalia Ingia Kamili
DocType: Assignment Rule,"Simple Python Expression, Example: status == 'Open' and type == 'Bug'","Maonyesho rahisi ya Python, Mfano: hali == &#39;Fungua&#39; na chapa == &#39;Mdudu&#39;"
apps/frappe/frappe/utils/csvutils.py,File not attached,Faili haijaunganishwa
apps/frappe/frappe/public/js/frappe/dom.js,Connection lost. Some features might not work.,Uunganisho ulipotea. Baadhi ya vipengele haviwezi kufanya kazi.
apps/frappe/frappe/utils/password_strength.py,"Repeats like ""aaa"" are easy to guess",Kurudia kama &quot;aaa&quot; ni rahisi nadhani
apps/frappe/frappe/public/js/frappe/chat.js,New Chat,Mazungumzo mapya
DocType: Top Bar Item,"If you set this, this Item will come in a drop-down under the selected parent.","Ikiwa utaweka hii, Ndoa hii itakuja katika kushuka chini chini ya mzazi aliyechaguliwa."
DocType: Print Format,Show Section Headings,Onyesha vichwa vya sehemu
DocType: Bulk Update,Limit,Punguza
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,We have received a request for deletion of {0} data associated with: {1},Tumepokea ombi la kufutwa kwa data ya {0} inayohusiana na: {1}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Add a new section,Ongeza sehemu mpya
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Filtered Records,Rekodi zilizochujwa
apps/frappe/frappe/www/printview.py,No template found at path: {0},Hakuna template iliyopatikana kwa njia: {0}
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No Email Account,Hakuna Akaunti ya Barua pepe
DocType: Comment,Cancelled,Imefunguliwa
DocType: Chat Room,Avatar,Avatar
DocType: Blogger,Posts,Ujumbe
DocType: Social Login Key,Salesforce,Mauzo ya nguvu
DocType: DocType,Has Web View,Ina Maoni ya Mtandao
apps/frappe/frappe/core/doctype/doctype/doctype.py,"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores","Jina la DocType linapaswa kuanza na barua na inaweza tu kuwa na barua, namba, nafasi na vitu vilivyothibitisha"
DocType: Dashboard,Dashboard Name,Jina la Dashibodi
apps/frappe/frappe/www/update-password.html,The password of your account has expired.,Nenosiri la akaunti yako limekwisha.
DocType: Communication,Spam,Spam
DocType: Integration Request,Integration Request,Ombi la Ushirikiano
apps/frappe/frappe/public/js/frappe/views/communication.js,Dear,Mpendwa
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.js,Add Group,Ongeza Kikundi
DocType: Address,Maharashtra,Maharashtra
DocType: Auto Repeat,Accounts User,Mtumiaji wa Akaunti
DocType: Web Page,HTML for header section. Optional,HTML kwa sehemu ya kichwa. Hiari
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,This feature is brand new and still experimental,Kipengele hiki ni chapa mpya na bado kinajaribu
apps/frappe/frappe/model/rename_doc.py,Maximum {0} rows allowed,Upeo {0} safu imeruhusiwa
DocType: Dashboard Chart Link,Chart,Chati
DocType: Email Unsubscribe,Global Unsubscribe,Usiondoe Global
apps/frappe/frappe/utils/password_strength.py,This is a very common password.,Hii ni nenosiri la kawaida.
apps/frappe/frappe/email/doctype/email_group/email_group.js,View,Angalia
DocType: Comment,Assigned,Imewekwa
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,Bonyeza kwa <b>Idhini Ufikiaji wa Hifadhi ya Google</b> ili kuidhinisha Ufikiaji wa Hifadhi ya Google.
DocType: Print Format,Js,Js
apps/frappe/frappe/public/js/frappe/views/communication.js,Select Print Format,Chagua Mpangilio wa Kuchapa
apps/frappe/frappe/utils/password_strength.py,Short keyboard patterns are easy to guess,Mwelekeo mfupi wa keyboard ni rahisi nadhani
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Generate New Report,Tengeneza Ripoti mpya
DocType: Portal Settings,Portal Menu,Menyu ya Portal
apps/frappe/frappe/database/schema.py,Length of {0} should be between 1 and 1000,Urefu wa {0} unapaswa kuwa kati ya 1 na 1000
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,Search for anything,Tafuta kitu chochote
DocType: Data Migration Connector,Hostname,Jina la majina
DocType: Data Migration Mapping,Condition Detail,Hali ya Maelezo
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"For currency {0}, the minimum transaction amount should be {1}","Kwa sarafu {0}, kiwango cha chini cha shughuli lazima {1}"
DocType: DocField,Print Hide,Ficha Ficha
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,To User,Kwa Mtumiaji
apps/frappe/frappe/public/js/frappe/ui/messages.js,Enter Value,Ingiza Thamani
DocType: Workflow State,tint,tint
DocType: DocField,In Preview,Katika hakiki
DocType: Webhook,JSON Request Body,JSON Omba Mwili
DocType: Web Page,Style,Sinema
DocType: Prepared Report,Report End Time,Ripoti Wakati wa Mwisho
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,e.g.:,mfano:
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,{0} comments,{0} maoni
